inn,класс,год_дела,стадия,вес,okved,окопф,выручка,автономия,ликвидность,падение_выручки,ча_отрицательные_2года,убыток_2года,флаги
7810368074,банкрот,2023,Tender,1,42.11,12300,62179,0.0579341,,0.269247,False,False,коэффициент_автономии
7810410897,выжил,,,9.81767,41.20,12300,129,0.560207,1.14278,,False,False,
7810467149,выжил,,,9.81767,28.49,12300,69050,0.118266,,-0.07894,False,False,
7810589517,выжил,,,9.81767,41.2,12300,0,0.0371971,,,False,False,коэффициент_автономии
7810688966,выжил,,,9.81767,16.23,12200,2549,0.454357,1.82939,0.927907,False,False,падение_выручки
7810690179,выжил,,,9.81767,33.14,12300,921,0.0229508,,0.755313,False,False,коэффициент_автономии;падение_выручки
7810715673,выжил,,,9.81767,63.11.1,12300,16782,-1.93779,,-1.04808,True,False,коэффициент_автономии;ча_отрицательные_2года
7810741828,выжил,,,9.81767,78.10,12300,372143,0.0363708,,-0.217451,False,False,коэффициент_автономии
7810777736,выжил,,,9.81767,71.12,12300,,1,,,False,True,убыток_2года
7810798398,выжил,,,9.81767,69.10,20616,,,0.680556,,,False,текущая_ликвидность
7810905160,банкрот,2023,Tender,1,46.69.9,12300,37024,0.0406174,1.08199,-6.59778,False,False,коэффициент_автономии
7810906156,выжил,,,9.81767,52.29,12300,189082,0.109271,1.00791,,False,False,
7810909076,выжил,,,9.81767,41.20,12300,685,0.021322,1.02179,,False,False,коэффициент_автономии
7810914485,выжил,,,9.81767,43.99,12300,7359,-5.11111,,,,False,коэффициент_автономии
7810921676,выжил,,,9.81767,46.71,12300,39015,0.0134171,,,,False,коэффициент_автономии
7810927519,выжил,,,9.81767,43.39,12300,,1,,,False,,
7810942771,выжил,,,9.81767,93.29.9,12300,9710,0.994093,,0.284978,False,False,
7810970521,выжил,,,9.81767,56.10,12300,9109,-1.2762,,-0.443124,False,True,коэффициент_автономии;убыток_2года
7810985944,выжил,,,9.81767,46.69.4,12300,53948,0.221397,1.5555,0.125328,False,False,
7811021205,выжил,,,9.81767,68.20.2,12300,13240,0.986005,,-0.123271,False,False,
7811144743,выжил,,,9.81767,80,12165,32873,0.813081,5.20626,-0.234018,False,False,
7811197223,выжил,,,9.81767,46.75.2,12300,611393,0.255849,1.41383,-0.502582,False,False,
7811413202,выжил,,,9.81767,,12300,686,0.935361,,0.139272,False,False,
7811420136,выжил,,,9.81767,25.1,12300,247700,0.974993,44.4005,-0.728626,False,False,
7811430737,выжил,,,9.81767,,12300,13506,0.616488,,-0.213913,False,False,
7811458933,выжил,,,9.81767,46.69.9,12300,47256,-0.118456,1.48665,-0.109869,True,True,коэффициент_автономии;убыток_2года;ча_отрицательные_2года
7811529207,выжил,,,9.81767,86,12300,13438,-0.119757,,-2.91322,True,False,коэффициент_автономии;ча_отрицательные_2года
7811544371,выжил,,,9.81767,46.90,12300,28893,0.280648,,-0.354381,False,False,
7811554027,выжил,,,9.81767,52.10,12300,6851,0.0168402,,-0.213211,False,False,коэффициент_автономии
7811557268,выжил,,,9.81767,47.91.2,12165,0,,,1,False,False,падение_выручки
7811598095,выжил,,,9.81767,46.69.9,12300,101307,0.0222251,,-0.719954,False,False,коэффициент_автономии
7811610835,банкрот,2023,Tender,1,41.20,12300,44442,0.0685698,1.07362,-0.147631,False,False,коэффициент_автономии
7811632620,выжил,,,9.81767,16.24,12300,20641,0.0332756,,-1.02026,False,False,коэффициент_автономии
7811645027,выжил,,,9.81767,43.32,12300,0,0.0420054,1.04385,1,False,False,коэффициент_автономии;падение_выручки
7811660480,выжил,,,9.81767,56.10.1,12300,,1,,,False,,
7811673899,выжил,,,9.81767,46.74.3,12300,442655,0.0238267,,-0.03846,False,False,коэффициент_автономии
7811725794,выжил,,,9.81767,62.01,12300,2120,0.980828,,-0.268701,False,False,
7811728308,выжил,,,9.81767,47.91,12300,27456,0.241539,1.31846,-2.77039,False,False,
7811739074,выжил,,,9.81767,46.73,12300,2700,0.0386852,,0.456412,False,False,коэффициент_автономии
7811750840,выжил,,,9.81767,69.20,12300,3378,0.910638,11.0156,-2.21714,False,False,
7811752621,выжил,,,9.81767,46.47,12300,856,0.030303,,,,False,коэффициент_автономии
7811759391,выжил,,,9.81767,23.61,12300,6621,0.435691,,,,False,
7813162900,выжил,,,9.81767,62.02,12300,1183,0.191456,,0.337255,False,False,
7813375070,выжил,,,9.81767,68.20.2,12300,32945,0.854829,,-0.195869,False,False,
7813387660,банкрот,2022,ProceedingsFinished,1,42.21,12300,882927,0.0409964,1.04149,-0.764118,False,False,коэффициент_автономии
7813444439,выжил,,,9.81767,86.21,12300,51961,0.844306,5.84871,-1.00081,False,False,
7813509245,выжил,,,9.81767,96.02,12300,6982,0.634173,,-0.235096,False,False,
7813527773,выжил,,,9.81767,63.11.1,12300,430928,0.167751,6.95024,-0.546935,False,False,
7813576717,выжил,,,9.81767,,12300,3979,0.875913,,0.510397,False,False,падение_выручки
7813589787,выжил,,,9.81767,,12300,,1,,,False,,
7813612838,выжил,,,9.81767,56.10.1,12300,5982,-4.33234,,0.0161184,True,True,коэффициент_автономии;убыток_2года;ча_отрицательные_2года
7813618332,выжил,,,9.81767,,12300,60355,-1.69998,,-1.38604,True,False,коэффициент_автономии;ча_отрицательные_2года
7813641691,выжил,,,9.81767,56.10,12300,19272,0.595238,,-1.67555,False,False,
7813647365,выжил,,,9.81767,32.30,12300,830,0.81875,5.51724,-0.617934,False,False,
7813648048,выжил,,,9.81767,,12300,26,-0.133188,0.851566,,False,False,коэффициент_автономии;текущая_ликвидность
7813652478,выжил,,,9.81767,,12300,2775,0.997619,,,,False,
7814024934,выжил,,,9.81767,68.32.1,20102,,,,,,False,
7814139653,выжил,,,9.81767,94.9,20702,,,,,False,,
7814193474,выжил,,,9.81767,94.99,20200,,,,,,,
7814369784,выжил,,,9.81767,68.32,12300,,-1.03135,0.0797325,,True,True,коэффициент_автономии;текущая_ликвидность;убыток_2года;ча_отрицательные_2года
7814391684,банкрот,2022,ProceedingsFinished,1,41.2,12300,,,,,,,
7814416314,выжил,,,9.81767,69.20,12300,,,,,,,
7814435317,выжил,,,9.81767,46.6,12300,135152,0.479589,,-0.277791,False,False,
7814471594,выжил,,,9.81767,46.13.2,12300,0,-0.195314,0.8366,1,True,False,коэффициент_автономии;падение_выручки;текущая_ликвидность;ча_отрицательные_2года
7814480817,выжил,,,9.81767,43.2,20102,,,,,,,
7814494827,выжил,,,9.81767,46.75,12300,18799,0.387901,,0.185097,False,False,
7814535953,выжил,,,9.81767,56.10,12300,365,0.480365,,-35.5,False,False,
7814612809,выжил,,,9.81767,62.09,12300,8993,0.984657,,-0.186412,False,False,
7814676200,выжил,,,9.81767,46.32,12300,3153,0.00319145,1.00303,-0.0203883,False,False,коэффициент_автономии
7814686864,выжил,,,9.81767,,12300,14967,0.0879863,1.63716,-0.400356,False,False,коэффициент_автономии
7814687924,выжил,,,9.81767,,12200,1056,-0.272799,,0.556303,False,True,коэффициент_автономии;падение_выручки;убыток_2года
7814716942,выжил,,,9.81767,56.10,12300,21734,0.565272,,-0.381076,False,False,
7814772746,выжил,,,9.81767,59.11,12300,,1,,,False,False,
7814786770,выжил,,,9.81767,45.31,12300,2955,-1.76143,,,,False,коэффициент_автономии
7816136859,выжил,,,9.81767,,12300,910,0.0243286,,-0.812749,False,False,коэффициент_автономии
7816287022,выжил,,,9.81767,52.29,12300,157045,-0.00356239,,-2.81909,True,False,коэффициент_автономии;ча_отрицательные_2года
7816443190,выжил,,,9.81767,71.12.1,12300,3364,0.493713,,0.150076,False,False,
7816449516,выжил,,,9.81767,46.41.2,12300,0,1,,,False,False,
7816466198,выжил,,,9.81767,,12300,100825,0,,-0.592384,,False,коэффициент_автономии
7816532588,выжил,,,9.81767,18.12,12300,1190,0.319111,,0.0464744,False,False,
7816566072,выжил,,,9.81767,31.0,12300,42218,0.641696,,-0.1,False,False,
7816671260,выжил,,,9.81767,71.12,12300,4348,-0.0671569,0.9375,,True,False,коэффициент_автономии;текущая_ликвидность;ча_отрицательные_2года
7816705640,выжил,,,9.81767,43.11,12300,20792,0.0561599,1.0595,-1.169,False,False,коэффициент_автономии
7817055708,выжил,,,9.81767,20.42,12300,,1,,,False,True,убыток_2года
7817063762,выжил,,,9.81767,68.20,12300,21460,0.782643,,-0.221887,False,False,
7817117305,выжил,,,9.81767,69.10,12300,38,0.0635593,,,,False,коэффициент_автономии
7817322738,выжил,,,9.81767,77.39.11,12300,,0.339501,,,False,False,
7817327800,банкрот,2023,Tender,1,46.90,12300,58506,0.0358895,,,False,False,коэффициент_автономии
7819042172,выжил,,,9.81767,43.99,12300,7252,0.163193,1.16709,-0.606913,False,False,
7820033768,выжил,,,9.81767,94.99,20200,,,,,,,
7820044865,выжил,,,9.81767,10.89,12300,1.76887e+06,0.073784,2.24689,-0.239102,False,False,коэффициент_автономии
7820070826,выжил,,,9.81767,64.99,70400,,,,,,,
7820312465,выжил,,,9.81767,41.20,12300,0,0.056115,1.05863,1,False,False,коэффициент_автономии;падение_выручки
7820314085,выжил,,,9.81767,73.1,12300,96,0.538462,,0.622047,False,True,падение_выручки;убыток_2года
7820325954,выжил,,,9.81767,,20702,0,,,,,False,
7820337170,выжил,,,9.81767,46.69.5,19000,50,0.915789,11.875,0.94186,False,True,падение_выручки;убыток_2года
7823002662,выжил,,,9.81767,68.20.2,12300,1493,0.593838,,0.0697819,False,False,
7825396645,выжил,,,9.81767,64.99,70400,,,,,,,
7825410554,выжил,,,9.81767,10.61.3,12267,120160,0.022053,1.21172,-0.136792,False,False,коэффициент_автономии
7825467769,выжил,,,9.81767,61.10,12300,27176,0.13664,,0.133363,False,False,
7826140607,выжил,,,9.81767,71.11,12300,,0.0111732,1.0113,,False,,коэффициент_автономии
7838014100,выжил,,,9.81767,,12300,6917,-3.625,,-0.0727357,True,False,коэффициент_автономии;ча_отрицательные_2года
7838095684,выжил,,,9.81767,56.10,19000,,-2.88462,,,,False,коэффициент_автономии
7838095701,выжил,,,9.81767,71.12,12300,270,0.650485,,,,False,
7838432756,банкрот,2023,Tender,1,41.20,12300,6.22532e+07,0.588316,2.42904,-737.253,False,False,
7838457983,выжил,,,9.81767,52.24,12300,486682,0.113945,1.10044,-0.401201,False,False,
7838509832,выжил,,,9.81767,,12300,96344,0.836387,1.31221,-1.25008,False,True,убыток_2года
7839099730,банкрот,2024,Watching,1,82.99,12300,,-0.0207426,,,True,True,коэффициент_автономии;убыток_2года;ча_отрицательные_2года
7839137866,выжил,,,9.81767,46.90,12300,817,-0.568493,,,,False,коэффициент_автономии
7839362484,банкрот,2023,ProceedingsFinished,1,41.2,12267,0,-3.04462,0.0503023,1,True,True,коэффициент_автономии;падение_выручки;текущая_ликвидность;убыток_2года;ча_отрицательные_2года
7839438140,выжил,,,9.81767,46.19,12300,12671,0.0231866,1.02374,-0.50255,False,False,коэффициент_автономии
7839444264,выжил,,,9.81767,73.11,12300,15169,0.308218,,0.124899,False,False,
7839475294,выжил,,,9.81767,46.3,12300,1845,0.38801,,0.734418,False,False,падение_выручки
7840036950,банкрот,2022,Tender,1,82.99,12300,165,-0.1859,0.820733,0.953085,True,True,коэффициент_автономии;падение_выручки;текущая_ликвидность;убыток_2года;ча_отрицательные_2года
7840045144,выжил,,,9.81767,68.32,12300,0,-0.327232,,1,True,True,коэффициент_автономии;падение_выручки;убыток_2года;ча_отрицательные_2года
7840069498,выжил,,,9.81767,78.10,12300,52652,0.00524976,1.00528,-1.87417,False,False,коэффициент_автономии
7840073039,выжил,,,9.81767,43.29,12300,11590,1,,,False,False,
7840324934,банкрот,2022,Tender,1,41.2,12300,295841,-0.0178499,0.921673,0.80757,False,False,коэффициент_автономии;падение_выручки;текущая_ликвидность
7840478772,выжил,,,9.81767,68.3,12300,5720,0.565025,,-2.01688,False,False,
7840489661,выжил,,,9.81767,47.91.2,12300,4239,0.82471,,-0.582898,False,False,
7840494975,выжил,,,9.81767,41.20,12300,0,-0.00183297,,1,True,False,коэффициент_автономии;падение_выручки;ча_отрицательные_2года
7841038252,выжил,,,9.81767,64.99,12300,,0.881592,8.44534,,False,False,
7841074250,выжил,,,9.81767,41.20,12300,,-0.0968255,0.869399,,True,False,коэффициент_автономии;текущая_ликвидность;ча_отрицательные_2года
7841077660,выжил,,,9.81767,69.10,12300,9645,0.661423,,0.238813,False,False,
7841091489,выжил,,,9.81767,96.02,12300,5724,0.313929,,,,False,
7841314488,выжил,,,9.81767,64.1,12300,,0.381818,1.61765,,False,,
7841462736,выжил,,,9.81767,,12300,44617,0.109145,,-0.453275,False,False,
7841464229,выжил,,,9.81767,02.40,10000,17774,0.337784,1.51008,0.138857,False,False,
7841489978,выжил,,,9.81767,56.10,12300,3338,-0.24985,,-1.86524,True,False,коэффициент_автономии;ча_отрицательные_2года
